Airfoils from IEA10MW git on 2021-11-25
8 1
 1.0  21.1  24.1  27.0  30.1  33.0  36.0  100.0  1.0E7
105
FFA-W3 1
 -45.00  -0.713579  0.684047  0.227963
 -40.00  -0.771463  0.561295  0.199995
 -39.00  -0.783165  0.537320  0.184328
 -38.00  -0.794867  0.513345  0.168662
 -37.00  -0.806569  0.489370  0.152995
 -36.00  -0.818434  0.465552  0.137215
 -35.00  -0.831277  0.442674  0.120756
 -34.00  -0.844120  0.419795  0.104298
 -33.00  -0.856963  0.396917  0.087840
 -32.00  -0.869806  0.374038  0.071382
 -30.00  -0.984086  0.296421  0.057690
 -28.00  -1.098365  0.218804  0.043998
 -26.00  -1.090877  0.189312  0.032829
 -24.00  -1.083388  0.159821  0.021660
 -22.00  -1.076643  0.133632  0.012940
 -20.00  -1.069897  0.107443  0.004219
 -18.00  -1.054540  0.086904  -0.000352
 -16.00  -1.034316  0.068443  -0.003337
 -14.00  -1.083600  0.047334  -0.002832
 -12.00  -1.094892  0.030849  -0.005556
 -10.00  -0.926646  0.019843  -0.029517
  -8.00  -0.696755  0.014394  -0.048218
  -6.00  -0.436276  0.011549  -0.064832
  -4.00  -0.162516  0.010264  -0.079187
  -2.00  0.107090  0.009755  -0.090407
   0.00  0.371578  0.009677  -0.099533
   2.00  0.631386  0.009929  -0.107254
   4.00  0.886379  0.010454  -0.113846
   6.00  1.134300  0.011399  -0.119232
   8.00  1.373790  0.012669  -0.123281
  10.00  1.597820  0.014604  -0.125264
  12.00  1.791900  0.017767  -0.123700
  14.00  1.926870  0.023850  -0.117251
  16.00  1.885480  0.042586  -0.105246
  18.00  1.721060  0.076715  -0.102916
  20.00  1.547370  0.119141  -0.110171
  22.00  1.459565  0.160515  -0.122240
  24.00  1.371760  0.201888  -0.134308
  26.00  1.353935  0.240849  -0.146041
  28.00  1.336110  0.279811  -0.157774
  30.00  1.289345  0.326924  -0.171046
  32.00  1.242580  0.374038  -0.184317
  33.00  1.224233  0.396917  -0.190521
  34.00  1.205886  0.419795  -0.196725
  35.00  1.187539  0.442674  -0.202929
  36.00  1.169192  0.465552  -0.209133
  37.00  1.152242  0.489370  -0.215252
  38.00  1.135524  0.513345  -0.221357
  39.00  1.118807  0.537320  -0.227462
  40.00  1.102090  0.561295  -0.233567
  45.00  1.019398  0.684047  -0.257806
  50.00  0.932556  0.806772  -0.281264
  55.00  0.838563  0.925892  -0.303385
  60.00  0.736136  1.038102  -0.324952
  65.00  0.625212  1.140285  -0.345814
  70.00  0.505953  1.227709  -0.366311
  75.00  0.381098  1.298890  -0.385438
  80.00  0.253225  1.352213  -0.403761
  85.00  0.125150  1.386227  -0.420324
  90.00  0.000000  1.400000  -0.436296
  95.00  -0.087605  1.386227  -0.444405
 100.00  -0.177258  1.352213  -0.451077
 105.00  -0.266769  1.298890  -0.453471
 110.00  -0.354167  1.227709  -0.453853
 115.00  -0.437649  1.140285  -0.450517
 120.00  -0.515295  1.038102  -0.446586
 125.00  -0.586994  0.925892  -0.442566
 130.00  -0.652789  0.806772  -0.439929
 135.00  -0.713579  0.684047  -0.441978
 140.00  -0.771463  0.561295  -0.445791
 145.00  -0.831277  0.442674  -0.455701
 150.00  -0.815443  0.330612  -0.463590
 155.00  -0.679536  0.229721  -0.428569
 160.00  -0.543629  0.142929  -0.399035
 165.00  -0.407722  0.072505  -0.445582
 170.00  -0.271814  0.028501  -0.467384
 175.00  -0.135907  0.018684  -0.250000
 180.00  0.000000  0.015451  0.000000
FFA-W3 30
-180.00  0.000000  0.024540  0.000000
-175.00  0.142367  0.027502  0.200000
-170.00  0.284734  0.036070  0.378889
-165.00  0.427101  0.073642  0.402968
-160.00  0.569467  0.138864  0.408808
-155.00  0.711834  0.219239  0.442412
-150.00  0.854201  0.312660  0.476156
-145.00  0.861488  0.416408  0.460715
-140.00  0.786053  0.526211  0.443027
-135.00  0.716631  0.639809  0.433482
-130.00  0.647456  0.753347  0.426257
-125.00  0.575846  0.863506  0.425166
-120.00  0.500601  0.967220  0.426124
-115.00  0.421430  1.061599  0.428067
-110.00  0.338424  1.142252  0.429787
-105.00  0.253102  1.207804  0.428677
-100.00  0.167031  1.256762  0.425863
 -95.00  0.081995  1.287781  0.419285
 -90.00  0.000000  1.300000  0.411441
 -85.00  -0.081995  1.287781  0.395266
 -80.00  -0.167031  1.256762  0.378133
 -75.00  -0.253102  1.207804  0.358153
 -70.00  -0.338424  1.142252  0.336955
 -65.00  -0.421430  1.061599  0.314078
 -60.00  -0.500601  0.967220  0.290974
 -55.00  -0.575846  0.863506  0.268019
 -50.00  -0.647456  0.753347  0.245218
 -45.00  -0.716631  0.639809  0.222817
 -40.00  -0.786053  0.526211  0.197302
 -39.00  -0.800706  0.504020  0.181523
 -38.00  -0.815358  0.481828  0.165745
 -37.00  -0.830010  0.459636  0.149966
 -36.00  -0.844934  0.437589  0.134067
 -35.00  -0.861488  0.416408  0.117450
 -34.00  -0.878041  0.395228  0.100832
 -33.00  -0.894595  0.374047  0.084215
 -32.00  -0.911148  0.352867  0.067597
 -30.00  -1.007317  0.285038  0.054952
 -28.00  -1.103486  0.217209  0.042306
 -26.00  -1.105430  0.186749  0.031280
 -24.00  -1.107375  0.156289  0.020255
 -22.00  -1.112764  0.129820  0.012161
 -20.00  -1.118153  0.103350  0.004066
 -18.00  -1.123325  0.081804  0.000173
 -16.00  -1.118652  0.063307  -0.001669
 -14.00  -1.116200  0.047183  -0.001196
 -12.00  -1.095881  0.032802  -0.004634
 -10.00  -0.917674  0.023515  -0.024936
  -8.00  -0.693110  0.017929  -0.043039
  -6.00  -0.453961  0.014306  -0.058675
  -4.00  -0.177791  0.012423  -0.076012
  -2.00  0.104797  0.011595  -0.091212
   0.00  0.381107  0.011381  -0.103411
   2.00  0.650441  0.011564  -0.113328
   4.00  0.913264  0.012042  -0.121539
   6.00  1.168730  0.012834  -0.128279
